Final Adaptive DMA benchmark
Waiting for CPU1 load generator...
CPU1 load generator ready
CONFIG,repeats=3,phases=4,samples_per_phase=25,dma_bytes=8388608
SAMPLE_HEADER,repeat,mode,phase,load,sample,cpu_ticks,cpu_cycles,level_before,level_after,dma_command
MODE_BEGIN,CPU_ONLY
SAMPLE,0,FIXED_MAX,ON_A,1,6,1983210,242.09,255,255,20
SAMPLE,0,FIXED_MAX,ON_A,1,7,1974931,241.08,255,255,21
SAMPLE,0,FIXED_MAX,ON_A,1,8,1966852,240.09,255,255,22
SAMPLE,0,FIXED_MAX,ON_A,1,9,1976792,241.30,255,255,23
SAMPLE,0,FIXED_MAX,ON_A,1,10,1967322,240.15,255,255,24
SAMPLE,0,FIXED_MAX,ON_A,1,11,1980409,241.74,255,255,25
SAMPLE,0,FIXED_MAX,ON_A,1,12,1978446,241.50,255,255,26
SAMPLE,0,FIXED_MAX,ON_A,1,13,1979061,241.58,255,255,27
SAMPLE,0,FIXED_MAX,ON_A,1,14,1977029,241.33,255,255,28
SAMPLE,0,FIXED_MAX,ON_A,1,15,1978399,241.50,255,255,29
SAMPLE,0,FIXED_MAX,ON_A,1,16,1976993,241.33,255,255,30
SAMPLE,0,FIXED_MAX,ON_A,1,17,1973798,240.94,255,255,31
SAMPLE,0,FIXED_MAX,ON_A,1,18,1982887,242.05,255,255,32
SAMPLE,0,FIXED_MAX,ON_A,1,19,1976305,241.24,255,255,33
SAMPLE,0,FIXED_MAX,ON_A,1,20,1972621,240.79,255,255,34
SAMPLE,0,FIXED_MAX,ON_A,1,21,1980839,241.80,255,255,35
SAMPLE,0,FIXED_MAX,ON_A,1,22,1984764,242.28,255,255,36
SAMPLE,0,FIXED_MAX,ON_A,1,23,1971528,240.66,255,255,37
SAMPLE,0,FIXED_MAX,ON_A,1,24,1975741,241.17,255,255,38
SAMPLE,0,FIXED_MAX,OFF_B,0,0,1789909,218.49,255,255,39
SAMPLE,0,FIXED_MAX,OFF_B,0,1,1784655,217.85,255,255,39
SAMPLE,0,FIXED_MAX,OFF_B,0,2,1793227,218.89,255,255,40
SAMPLE,0,FIXED_MAX,OFF_B,0,3,1786316,218.05,255,255,40
SAMPLE,0,FIXED_MAX,OFF_B,0,4,1791325,218.66,255,255,41
SAMPLE,0,FIXED_MAX,OFF_B,0,5,1782956,217.64,255,255,41
SAMPLE,0,FIXED_MAX,OFF_B,0,6,1785492,217.95,255,255,42
SAMPLE,0,FIXED_MAX,OFF_B,0,7,1788607,218.33,255,255,42
SAMPLE,0,FIXED_MAX,OFF_B,0,8,1783723,217.73,255,255,43
SAMPLE,0,FIXED_MAX,OFF_B,0,9,1781662,217.48,255,255,43
SAMPLE,0,FIXED_MAX,OFF_B,0,10,1785033,217.89,255,255,44
SAMPLE,0,FIXED_MAX,OFF_B,0,11,1790935,218.61,255,255,44
SAMPLE,0,FIXED_MAX,OFF_B,0,12,1791874,218.73,255,255,45
SAMPLE,0,FIXED_MAX,OFF_B,0,13,1789363,218.42,255,255,45
SAMPLE,0,FIXED_MAX,OFF_B,0,14,1785561,217.96,255,255,46
SAMPLE,0,FIXED_MAX,OFF_B,0,15,1789751,218.47,255,255,46
SAMPLE,0,FIXED_MAX,OFF_B,0,16,1785797,217.99,255,255,47
SAMPLE,0,FIXED_MAX,OFF_B,0,17,1788098,218.27,255,255,47
SAMPLE,0,FIXED_MAX,OFF_B,0,18,1783307,217.68,255,255,48
SAMPLE,0,FIXED_MAX,OFF_B,0,19,1786208,218.04,255,255,48
SAMPLE,0,FIXED_MAX,OFF_B,0,20,1789398,218.43,255,255,49
SAMPLE,0,FIXED_MAX,OFF_B,0,21,1790335,218.54,255,255,49
SAMPLE,0,FIXED_MAX,OFF_B,0,22,1788320,218.30,255,255,50
SAMPLE,0,FIXED_MAX,OFF_B,0,23,1786475,218.07,255,255,50
SAMPLE,0,FIXED_MAX,OFF_B,0,24,1784103,217.78,255,255,51
SAMPLE,0,FIXED_MAX,ON_B,1,0,1978281,241.48,255,255,52
SAMPLE,0,FIXED_MAX,ON_B,1,1,1978734,241.54,255,255,53
SAMPLE,0,FIXED_MAX,ON_B,1,2,1978080,241.46,255,255,54
SAMPLE,0,FIXED_MAX,ON_B,1,3,1978054,241.46,255,255,55
SAMPLE,0,FIXED_MAX,ON_B,1,4,1976964,241.32,255,255,56
SAMPLE,0,FIXED_MAX,ON_B,1,5,1976630,241.28,255,255,57
SAMPLE,0,FIXED_MAX,ON_B,1,6,1976893,241.31,255,255,58
SAMPLE,0,FIXED_MAX,ON_B,1,7,1977314,241.37,255,255,59
SAMPLE,0,FIXED_MAX,ON_B,1,8,1974371,241.01,255,255,60
SAMPLE,0,FIXED_MAX,ON_B,1,9,1979890,241.68,255,255,61
SAMPLE,0,FIXED_MAX,ON_B,1,10,1973904,240.95,255,255,62
SAMPLE,0,FIXED_MAX,ON_B,1,11,1970631,240.55,255,255,63
SAMPLE,0,FIXED_MAX,ON_B,1,12,1978782,241.55,255,255,64
SAMPLE,0,FIXED_MAX,ON_B,1,13,1975999,241.21,255,255,65
SAMPLE,0,FIXED_MAX,ON_B,1,14,1980410,241.74,255,255,66
SAMPLE,0,FIXED_MAX,ON_B,1,15,1974330,241.00,255,255,67
SAMPLE,0,FIXED_MAX,ON_B,1,16,1974330,241.00,255,255,68

SAMPLE,0,FIXED_MAX,ON_B,1,17,1982919,242.05,255,255,69
SAMPLE,0,FIXED_MAX,ON_B,1,18,1980748,241.79,255,255,70
SAMPLE,0,FIXED_MAX,ON_B,1,19,1976512,241.27,255,255,71
SAMPLE,0,FIXED_MAX,ON_B,1,20,1982111,241.95,255,255,72
SAMPLE,0,FIXED_MAX,ON_B,1,21,1985704,242.39,255,255,73
SAMPLE,0,FIXED_MAX,ON_B,1,22,1979602,241.65,255,255,74
SAMPLE,0,FIXED_MAX,ON_B,1,23,1977097,241.34,255,255,75
SAMPLE,0,FIXED_MAX,ON_B,1,24,1978379,241.50,255,255,76
SAMPLE,1,FIXED_MAX,OFF_A,0,0,1784188,217.79,255,255,77
SAMPLE,1,FIXED_MAX,OFF_A,0,1,1787691,218.22,255,255,77
SAMPLE,1,FIXED_MAX,OFF_A,0,2,1789983,218.50,255,255,78
SAMPLE,1,FIXED_MAX,OFF_A,0,3,1791863,218.73,255,255,78
SAMPLE,1,FIXED_MAX,OFF_A,0,4,1792342,218.79,255,255,79
SAMPLE,1,FIXED_MAX,OFF_A,0,5,1788590,218.33,255,255,79
SAMPLE,1,FIXED_MAX,OFF_A,0,6,1795647,219.19,255,255,80
SAMPLE,1,FIXED_MAX,OFF_A,0,7,1782320,217.56,255,255,81
SAMPLE,1,FIXED_MAX,OFF_A,0,8,1787038,218.14,255,255,81
SAMPLE,1,FIXED_MAX,OFF_A,0,9,1788290,218.29,255,255,82
SAMPLE,1,FIXED_MAX,OFF_A,0,10,1783890,217.76,255,255,82
SAMPLE,1,FIXED_MAX,OFF_A,0,11,1788948,218.37,255,255,83
SAMPLE,1,FIXED_MAX,OFF_A,0,12,1793668,218.95,255,255,83
SAMPLE,1,FIXED_MAX,OFF_A,0,13,1783742,217.74,255,255,84
SAMPLE,1,FIXED_MAX,OFF_A,0,14,1790701,218.59,255,255,84
SAMPLE,1,FIXED_MAX,OFF_A,0,15,1785005,217.89,255,255,85
SAMPLE,1,FIXED_MAX,OFF_A,0,16,1785807,217.99,255,255,85
SAMPLE,1,FIXED_MAX,OFF_A,0,17,1791340,218.66,255,255,86
SAMPLE,1,FIXED_MAX,OFF_A,0,18,1788842,218.36,255,255,86
SAMPLE,1,FIXED_MAX,OFF_A,0,19,1782305,217.56,255,255,87
SAMPLE,1,FIXED_MAX,OFF_A,0,20,1794102,219.00,255,255,87
SAMPLE,1,FIXED_MAX,OFF_A,0,21,1793693,218.95,255,255,88
SAMPLE,1,FIXED_MAX,OFF_A,0,22,1786262,218.04,255,255,88
SAMPLE,1,FIXED_MAX,OFF_A,0,23,1784920,217.88,255,255,89
SAMPLE,1,FIXED_MAX,OFF_A,0,24,1794323,219.03,255,255,89
SAMPLE,1,FIXED_MAX,ON_A,1,0,1972136,240.73,255,255,90
SAMPLE,1,FIXED_MAX,ON_A,1,1,1969079,240.36,255,255,91
SAMPLE,1,FIXED_MAX,ON_A,1,2,1974260,240.99,255,255,92
SAMPLE,1,FIXED_MAX,ON_A,1,3,1982947,242.05,255,255,93
SAMPLE,1,FIXED_MAX,ON_A,1,4,1980668,241.78,255,255,94
SAMPLE,1,FIXED_MAX,ON_A,1,5,1979973,241.69,255,255,95
SAMPLE,1,FIXED_MAX,ON_A,1,6,1972382,240.76,255,255,96
SAMPLE,1,FIXED_MAX,ON_A,1,7,1979257,241.60,255,255,97
SAMPLE,1,FIXED_MAX,ON_A,1,8,1978814,241.55,255,255,98
SAMPLE,1,FIXED_MAX,ON_A,1,9,1975986,241.20,255,255,99
SAMPLE,1,FIXED_MAX,ON_A,1,10,1972759,240.81,255,255,100
SAMPLE,1,FIXED_MAX,ON_A,1,11,1979618,241.65,255,255,101
SAMPLE,1,FIXED_MAX,ON_A,1,12,1979573,241.64,255,255,102
SAMPLE,1,FIXED_MAX,ON_A,1,13,1973264,240.87,255,255,103
SAMPLE,1,FIXED_MAX,ON_A,1,14,1978256,241.48,255,255,104
SAMPLE,1,FIXED_MAX,ON_A,1,15,1976594,241.28,255,255,105
SAMPLE,1,FIXED_MAX,ON_A,1,16,1978813,241.55,255,255,106
SAMPLE,1,FIXED_MAX,ON_A,1,17,1974477,241.02,255,255,107
SAMPLE,1,FIXED_MAX,ON_A,1,18,1976164,241.23,255,255,108
SAMPLE,1,FIXED_MAX,ON_A,1,19,1977609,241.40,255,255,109
SAMPLE,1,FIXED_MAX,ON_A,1,20,1976240,241.24,255,255,110
SAMPLE,1,FIXED_MAX,ON_A,1,21,1978488,241.51,255,255,111
SAMPLE,1,FIXED_MAX,ON_A,1,22,1981642,241.89,255,255,112
SAMPLE,1,FIXED_MAX,ON_A,1,23,1978885,241.56,255,255,113
SAMPLE,1,FIXED_MAX,ON_A,1,24,1980763,241.79,255,255,114
SAMPLE,1,FIXED_MAX,OFF_B,0,0,1783333,217.69,255,255,115
SAMPLE,1,FIXED_MAX,OFF_B,0,1,1786302,218.05,255,255,115
SAMPLE,1,FIXED_MAX,OFF_B,0,2,1785173,217.91,255,255,116
SAMPLE,1,FIXED_MAX,OFF_B,0,3,1786412,218.06,255,255,116
SAMPLE,1,FIXED_MAX,OFF_B,0,4,1786659,218.09,255,255,117
SAMPLE,1,FIXED_MAX,OFF_B,0,5,1786163,218.03,255,255,117
SAMPLE,1,FIXED_MAX,OFF_B,0,6,1786047,218.02,255,255,118
SAMPLE,1,FIXED_MAX,OFF_B,0,7,1788536,218.32,255,255,118
SAMPLE,1,FIXED_MAX,OFF_B,0,8,1785092,217.90,255,255,119
SAMPLE,1,FIXED_MAX,OFF_B,0,9,1775608,216.74,255,255,119
SAMPLE,1,FIXED_MAX,OFF_B,0,10,1785894,218.00,255,255,120
SAMPLE,1,FIXED_MAX,OFF_B,0,11,1788494,218.32,255,255,120
SAMPLE,1,FIXED_MAX,OFF_B,0,12,1785317,217.93,255,255,121
SAMPLE,1,FIXED_MAX,OFF_B,0,13,1787801,218.23,255,255,121
SAMPLE,1,FIXED_MAX,OFF_B,0,14,1785286,217.93,255,255,122
SAMPLE,1,FIXED_MAX,OFF_B,0,15,1786406,218.06,255,255,122
SAMPLE,1,FIXED_MAX,OFF_B,0,16,1786647,218.09,255,255,123
SAMPLE,1,FIXED_MAX,OFF_B,0,17,1795109,219.12,255,255,123
SAMPLE,1,FIXED_MAX,OFF_B,0,18,1792102,218.76,255,255,124
SAMPLE,1,FIXED_MAX,OFF_B,0,19,1786821,218.11,255,255,124
SAMPLE,1,FIXED_MAX,OFF_B,0,20,1784217,217.79,255,255,125
SAMPLE,1,FIXED_MAX,OFF_B,0,21,1789492,218.44,255,255,125
SAMPLE,1,FIXED_MAX,OFF_B,0,22,1778681,217.12,255,255,126
SAMPLE,1,FIXED_MAX,OFF_B,0,23,1789398,218.43,255,255,126
SAMPLE,1,FIXED_MAX,OFF_B,0,24,1786099,218.02,255,255,127
SAMPLE,1,FIXED_MAX,ON_B,1,0,1970803,240.57,255,255,128
SAMPLE,1,FIXED_MAX,ON_B,1,1,1975843,241.19,255,255,129
SAMPLE,1,FIXED_MAX,ON_B,1,2,1977971,241.45,255,255,130
SAMPLE,1,FIXED_MAX,ON_B,1,3,1972033,240.72,255,255,131
SAMPLE,1,FIXED_MAX,ON_B,1,4,1980964,241.81,255,255,132
SAMPLE,1,FIXED_MAX,ON_B,1,5,1974951,241.08,255,255,133
SAMPLE,1,FIXED_MAX,ON_B,1,6,1975881,241.19,255,255,134
SAMPLE,1,FIXED_MAX,ON_B,1,7,1974295,241.00,255,255,135
SAMPLE,1,FIXED_MAX,ON_B,1,8,1976334,241.25,255,255,136
SAMPLE,1,FIXED_MAX,ON_B,1,9,1976119,241.22,255,255,137
SAMPLE,1,FIXED_MAX,ON_B,1,10,1981144,241.83,255,255,138
SAMPLE,1,FIXED_MAX,ON_B,1,11,1976921,241.32,255,255,139
SAMPLE,1,FIXED_MAX,ON_B,1,12,1981244,241.85,255,255,140
SAMPLE,1,FIXED_MAX,ON_B,1,13,1977290,241.36,255,255,141
SAMPLE,1,FIXED_MAX,ON_B,1,14,1980186,241.72,255,255,142
SAMPLE,1,FIXED_MAX,ON_B,1,15,1978032,241.45,255,255,143
SAMPLE,1,FIXED_MAX,ON_B,1,16,1976575,241.28,255,255,144
SAMPLE,1,FIXED_MAX,ON_B,1,17,1981349,241.86,255,255,145
SAMPLE,1,FIXED_MAX,ON_B,1,18,1978893,241.56,255,255,146
SAMPLE,1,FIXED_MAX,ON_B,1,19,1975621,241.16,255,255,147
SAMPLE,1,FIXED_MAX,ON_B,1,20,1983564,242.13,255,255,148
SAMPLE,1,FIXED_MAX,ON_B,1,21,1976237,241.23,255,255,149
SAMPLE,1,FIXED_MAX,ON_B,1,22,1984206,242.21,255,255,150
SAMPLE,1,FIXED_MAX,ON_B,1,23,1974649,241.04,255,255,151
SAMPLE,1,FIXED_MAX,ON_B,1,24,1974685,241.05,255,255,152
SAMPLE,2,FIXED_MAX,OFF_A,0,0,1790663,218.58,255,255,153
SAMPLE,2,FIXED_MAX,OFF_A,0,1,1791629,218.70,255,255,153
SAMPLE,2,FIXED_MAX,OFF_A,0,2,1789704,218.46,255,255,154
SAMPLE,2,FIXED_MAX,OFF_A,0,3,1783794,217.74,255,255,155
SAMPLE,2,FIXED_MAX,OFF_A,0,4,1783850,217.75,255,255,155
SAMPLE,2,FIXED_MAX,OFF_A,0,5,1794894,219.10,255,255,156
SAMPLE,2,FIXED_MAX,OFF_A,0,6,1785134,217.91,255,255,156
SAMPLE,2,FIXED_MAX,OFF_A,0,7,1786111,218.03,255,255,157
SAMPLE,2,FIXED_MAX,OFF_A,0,8,1786178,218.03,255,255,157
SAMPLE,2,FIXED_MAX,OFF_A,0,9,1784377,217.81,255,255,158
SAMPLE,2,FIXED_MAX,OFF_A,0,10,1788646,218.34,255,255,158
SAMPLE,2,FIXED_MAX,OFF_A,0,11,1794322,219.03,255,255,159
SAMPLE,2,FIXED_MAX,OFF_A,0,12,1791581,218.69,255,255,160
SAMPLE,2,FIXED_MAX,OFF_A,0,13,1782222,217.55,255,255,161
SAMPLE,2,FIXED_MAX,OFF_A,0,14,1789180,218.40,255,255,161
SAMPLE,2,FIXED_MAX,OFF_A,0,15,1784675,217.85,255,255,162
SAMPLE,2,FIXED_MAX,OFF_A,0,16,1792789,218.84,255,255,162
SAMPLE,2,FIXED_MAX,OFF_A,0,17,1780315,217.32,255,255,163
SAMPLE,2,FIXED_MAX,OFF_A,0,18,1785752,217.98,255,255,163
SAMPLE,2,FIXED_MAX,OFF_A,0,19,1790647,218.58,255,255,164
SAMPLE,2,FIXED_MAX,OFF_A,0,20,1786911,218.12,255,255,164
SAMPLE,2,FIXED_MAX,OFF_A,0,21,1791790,218.72,255,255,165
SAMPLE,2,FIXED_MAX,OFF_A,0,22,1790600,218.57,255,255,165
SAMPLE,2,FIXED_MAX,OFF_A,0,23,1783655,217.73,255,255,166
SAMPLE,2,FIXED_MAX,OFF_A,0,24,1783959,217.76,255,255,166
SAMPLE,2,FIXED_MAX,ON_A,1,0,1972463,240.77,255,255,167
SAMPLE,2,FIXED_MAX,ON_A,1,1,1978036,241.45,255,255,168
SAMPLE,2,FIXED_MAX,ON_A,1,2,1975847,241.19,255,255,169
SAMPLE,2,FIXED_MAX,ON_A,1,3,1977934,241.44,255,255,170
SAMPLE,2,FIXED_MAX,ON_A,1,4,1978005,241.45,255,255,171
SAMPLE,2,FIXED_MAX,ON_A,1,5,1970785,240.57,255,255,172
SAMPLE,2,FIXED_MAX,ON_A,1,6,1976046,241.21,255,255,173
SAMPLE,2,FIXED_MAX,ON_A,1,7,1979687,241.66,255,255,174
SAMPLE,2,FIXED_MAX,ON_A,1,8,1973994,240.96,255,255,175
SAMPLE,2,FIXED_MAX,ON_A,1,9,1977577,241.40,255,255,176
SAMPLE,2,FIXED_MAX,ON_A,1,10,1969566,240.42,255,255,177

SAMPLE,2,FIXED_MAX,ON_A,1,11,1972934,240.83,255,255,178
SAMPLE,2,FIXED_MAX,ON_A,1,12,1975280,241.12,255,255,179
SAMPLE,2,FIXED_MAX,ON_A,1,13,1979669,241.65,255,255,180
SAMPLE,2,FIXED_MAX,ON_A,1,14,1975316,241.12,255,255,181
SAMPLE,2,FIXED_MAX,ON_A,1,15,1972393,240.77,255,255,182
SAMPLE,2,FIXED_MAX,ON_A,1,16,1977026,241.33,255,255,183
SAMPLE,2,FIXED_MAX,ON_A,1,17,1976218,241.23,255,255,184
SAMPLE,2,FIXED_MAX,ON_A,1,18,1977883,241.44,255,255,185
SAMPLE,2,FIXED_MAX,ON_A,1,19,1983206,242.09,255,255,186
SAMPLE,2,FIXED_MAX,ON_A,1,20,1981619,241.89,255,255,187
SAMPLE,2,FIXED_MAX,ON_A,1,21,1979164,241.59,255,255,188
SAMPLE,2,FIXED_MAX,ON_A,1,22,1981329,241.86,255,255,189
SAMPLE,2,FIXED_MAX,ON_A,1,23,1980799,241.79,255,255,190
SAMPLE,2,FIXED_MAX,ON_A,1,24,1978634,241.53,255,255,191
SAMPLE,2,FIXED_MAX,OFF_B,0,0,1788931,218.37,255,255,192
SAMPLE,2,FIXED_MAX,OFF_B,0,1,1792508,218.81,255,255,192
SAMPLE,2,FIXED_MAX,OFF_B,0,2,1790343,218.54,255,255,193
SAMPLE,2,FIXED_MAX,OFF_B,0,3,1789059,218.39,255,255,193
SAMPLE,2,FIXED_MAX,OFF_B,0,4,1787914,218.25,255,255,194
SAMPLE,2,FIXED_MAX,OFF_B,0,5,1791398,218.67,255,255,194
SAMPLE,2,FIXED_MAX,OFF_B,0,6,1792754,218.84,255,255,195
SAMPLE,2,FIXED_MAX,OFF_B,0,7,1787181,218.16,255,255,195
SAMPLE,2,FIXED_MAX,OFF_B,0,8,1790238,218.53,255,255,196
SAMPLE,2,FIXED_MAX,OFF_B,0,9,1782413,217.57,255,255,196
SAMPLE,2,FIXED_MAX,OFF_B,0,10,1789039,218.38,255,255,197
SAMPLE,2,FIXED_MAX,OFF_B,0,11,1785098,217.90,255,255,197
SAMPLE,2,FIXED_MAX,OFF_B,0,12,1792463,218.80,255,255,198
SAMPLE,2,FIXED_MAX,OFF_B,0,13,1781515,217.47,255,255,198
SAMPLE,2,FIXED_MAX,OFF_B,0,14,1785374,217.94,255,255,199
SAMPLE,2,FIXED_MAX,OFF_B,0,15,1788141,218.27,255,255,199
SAMPLE,2,FIXED_MAX,OFF_B,0,16,1791667,218.70,255,255,200
SAMPLE,2,FIXED_MAX,OFF_B,0,17,1791972,218.74,255,255,201
SAMPLE,2,FIXED_MAX,OFF_B,0,18,1789302,218.42,255,255,201
SAMPLE,2,FIXED_MAX,OFF_B,0,19,1783852,217.75,255,255,202
SAMPLE,2,FIXED_MAX,OFF_B,0,20,1785641,217.97,255,255,202
SAMPLE,2,FIXED_MAX,OFF_B,0,21,1785800,217.99,255,255,203
SAMPLE,2,FIXED_MAX,OFF_B,0,22,1790723,218.59,255,255,203
SAMPLE,2,FIXED_MAX,OFF_B,0,23,1792603,218.82,255,255,204
SAMPLE,2,FIXED_MAX,OFF_B,0,24,1787376,218.18,255,255,204
SAMPLE,2,FIXED_MAX,ON_B,1,0,1973802,240.94,255,255,205
SAMPLE,2,FIXED_MAX,ON_B,1,1,1978202,241.47,255,255,206
SAMPLE,2,FIXED_MAX,ON_B,1,2,1983444,242.11,255,255,207
SAMPLE,2,FIXED_MAX,ON_B,1,3,1975659,241.16,255,255,208
SAMPLE,2,FIXED_MAX,ON_B,1,4,1981225,241.84,255,255,209
SAMPLE,2,FIXED_MAX,ON_B,1,5,1977939,241.44,255,255,210
SAMPLE,2,FIXED_MAX,ON_B,1,6,1981873,241.92,255,255,211
SAMPLE,2,FIXED_MAX,ON_B,1,7,1974329,241.00,255,255,212
SAMPLE,2,FIXED_MAX,ON_B,1,8,1973771,240.93,255,255,213
SAMPLE,2,FIXED_MAX,ON_B,1,9,1972930,240.83,255,255,214
SAMPLE,2,FIXED_MAX,ON_B,1,10,1972135,240.73,255,255,215
SAMPLE,2,FIXED_MAX,ON_B,1,11,1980261,241.73,255,255,216
SAMPLE,2,FIXED_MAX,ON_B,1,12,1977403,241.38,255,255,217
SAMPLE,2,FIXED_MAX,ON_B,1,13,1979100,241.58,255,255,218
SAMPLE,2,FIXED_MAX,ON_B,1,14,1977108,241.34,255,255,219
SAMPLE,2,FIXED_MAX,ON_B,1,15,1979129,241.59,255,255,220
SAMPLE,2,FIXED_MAX,ON_B,1,16,1979026,241.58,255,255,221
SAMPLE,2,FIXED_MAX,ON_B,1,17,1972717,240.81,255,255,222
SAMPLE,2,FIXED_MAX,ON_B,1,18,1976862,241.31,255,255,223
SAMPLE,2,FIXED_MAX,ON_B,1,19,1978405,241.50,255,255,224
SAMPLE,2,FIXED_MAX,ON_B,1,20,1978705,241.54,255,255,225
SAMPLE,2,FIXED_MAX,ON_B,1,21,1980366,241.74,255,255,226
SAMPLE,2,FIXED_MAX,ON_B,1,22,1976664,241.29,255,255,227
SAMPLE,2,FIXED_MAX,ON_B,1,23,1974227,240.99,255,255,228
SAMPLE,2,FIXED_MAX,ON_B,1,24,1975517,241.15,255,255,229
MODE_END,FIXED_MAX
MODE_BEGIN,STATIC_B8
SAMPLE,0,STATIC_B8,OFF_A,0,0,1163317,142.00,255,255,0
SAMPLE,0,STATIC_B8,OFF_A,0,1,1163031,141.97,255,255,0
SAMPLE,0,STATIC_B8,OFF_A,0,2,1163891,142.07,255,255,0
SAMPLE,0,STATIC_B8,OFF_A,0,3,1161430,141.77,255,255,1
SAMPLE,0,STATIC_B8,OFF_A,0,4,1160103,141.61,255,255,1
SAMPLE,0,STATIC_B8,OFF_A,0,5,1162368,141.89,255,255,1
SAMPLE,0,STATIC_B8,OFF_A,0,6,1161504,141.78,255,255,2
SAMPLE,0,STATIC_B8,OFF_A,0,7,1166825,142.43,255,255,2
SAMPLE,0,STATIC_B8,OFF_A,0,8,1161064,141.73,255,255,2
SAMPLE,0,STATIC_B8,OFF_A,0,9,1163522,142.03,255,255,3
SAMPLE,0,STATIC_B8,OFF_A,0,10,1161383,141.77,255,255,3
SAMPLE,0,STATIC_B8,OFF_A,0,11,1162230,141.87,255,255,3
SAMPLE,0,STATIC_B8,OFF_A,0,12,1162896,141.95,255,255,4
SAMPLE,0,STATIC_B8,OFF_A,0,13,1163532,142.03,255,255,4
SAMPLE,0,STATIC_B8,OFF_A,0,14,1165803,142.30,255,255,4
SAMPLE,0,STATIC_B8,OFF_A,0,15,1163462,142.02,255,255,5
SAMPLE,0,STATIC_B8,OFF_A,0,16,1159910,141.59,255,255,5
SAMPLE,0,STATIC_B8,OFF_A,0,17,1163230,141.99,255,255,5
SAMPLE,0,STATIC_B8,OFF_A,0,18,1163188,141.99,255,255,6
SAMPLE,0,STATIC_B8,OFF_A,0,19,1161354,141.76,255,255,6
SAMPLE,0,STATIC_B8,OFF_A,0,20,1163713,142.05,255,255,6
SAMPLE,0,STATIC_B8,OFF_A,0,21,1163738,142.05,255,255,7
SAMPLE,0,STATIC_B8,OFF_A,0,22,1163368,142.01,255,255,7
SAMPLE,0,STATIC_B8,OFF_A,0,23,1161787,141.81,255,255,7
SAMPLE,0,STATIC_B8,OFF_A,0,24,1160075,141.61,255,255,8
SAMPLE,0,STATIC_B8,ON_A,1,0,1292085,157.72,255,255,9
SAMPLE,0,STATIC_B8,ON_A,1,1,1294720,158.04,255,255,9
SAMPLE,0,STATIC_B8,ON_A,1,2,1295835,158.18,255,255,9
SAMPLE,0,STATIC_B8,ON_A,1,3,1293984,157.95,255,255,10
SAMPLE,0,STATIC_B8,ON_A,1,4,1300097,158.70,255,255,10
SAMPLE,0,STATIC_B8,ON_A,1,5,1296415,158.25,255,255,10
SAMPLE,0,STATIC_B8,ON_A,1,6,1296930,158.31,255,255,11
SAMPLE,0,STATIC_B8,ON_A,1,7,1295437,158.13,255,255,11
SAMPLE,0,STATIC_B8,ON_A,1,8,1297712,158.41,255,255,11
SAMPLE,0,STATIC_B8,ON_A,1,9,1297843,158.42,255,255,12
SAMPLE,0,STATIC_B8,ON_A,1,10,1295144,158.09,255,255,12
SAMPLE,0,STATIC_B8,ON_A,1,11,1299671,158.65,255,255,12
SAMPLE,0,STATIC_B8,ON_A,1,12,1296989,158.32,255,255,13
SAMPLE,0,STATIC_B8,ON_A,1,13,1296617,158.27,255,255,13
SAMPLE,0,STATIC_B8,ON_A,1,14,1295878,158.18,255,255,13
SAMPLE,0,STATIC_B8,ON_A,1,15,1295292,158.11,255,255,14
SAMPLE,0,STATIC_B8,ON_A,1,16,1296412,158.25,255,255,14

SAMPLE,0,STATIC_B8,ON_A,1,17,1298568,158.51,255,255,14
SAMPLE,0,STATIC_B8,ON_A,1,18,1298392,158.49,255,255,15
SAMPLE,0,STATIC_B8,ON_A,1,19,1296198,158.22,255,255,15
SAMPLE,0,STATIC_B8,ON_A,1,20,1296249,158.23,255,255,15
SAMPLE,0,STATIC_B8,ON_A,1,21,1295690,158.16,255,255,16
SAMPLE,0,STATIC_B8,ON_A,1,22,1299872,158.67,255,255,16
SAMPLE,0,STATIC_B8,ON_A,1,23,1295347,158.12,255,255,16
SAMPLE,0,STATIC_B8,ON_A,1,24,1296860,158.30,255,255,17
SAMPLE,0,STATIC_B8,OFF_B,0,0,1163479,142.02,255,255,18
SAMPLE,0,STATIC_B8,OFF_B,0,1,1161358,141.76,255,255,18
SAMPLE,0,STATIC_B8,OFF_B,0,2,1162066,141.85,255,255,18
SAMPLE,0,STATIC_B8,OFF_B,0,3,1160394,141.64,255,255,19
SAMPLE,0,STATIC_B8,OFF_B,0,4,1161263,141.75,255,255,19
SAMPLE,0,STATIC_B8,OFF_B,0,5,1162712,141.93,255,255,19
SAMPLE,0,STATIC_B8,OFF_B,0,6,1162785,141.94,255,255,20
SAMPLE,0,STATIC_B8,OFF_B,0,7,1161928,141.83,255,255,20
SAMPLE,0,STATIC_B8,OFF_B,0,8,1162408,141.89,255,255,20
SAMPLE,0,STATIC_B8,OFF_B,0,9,1162556,141.91,255,255,21
SAMPLE,0,STATIC_B8,OFF_B,0,10,1159373,141.52,255,255,21
SAMPLE,0,STATIC_B8,OFF_B,0,11,1159680,141.56,255,255,21
SAMPLE,0,STATIC_B8,OFF_B,0,12,1163719,142.05,255,255,22
SAMPLE,0,STATIC_B8,OFF_B,0,13,1163441,142.02,255,255,22
SAMPLE,0,STATIC_B8,OFF_B,0,14,1163946,142.08,255,255,22
